,mean,median,std,min,max
Family to Personal Conflict,0.6666525882095773,0.6971069318594398,0.12975161833053614,0.32845516791732227,0.7908088798482622
Gender Determinism,0.7839512437053296,0.8876016360381429,0.3181903348173837,0.15477285442821387,1.0755408400700954
Global Organizational Commitment,0.46246314144416245,0.512178873331107,0.13760106684273737,0.16142818922520227,0.5748743701306206
Idea Validation,0.7062128527758759,0.7084522383465399,0.09167168286675219,0.5264514610383412,0.8487264067727199
Identity Strain,0.8219836921291058,0.817883077071117,0.09274745102224086,0.6628503189058799,0.985985746866304
Inclusion in Decision Making,0.9183062920558985,0.9127844324166701,0.10415897739928692,0.7605226701764428,1.0720682491611548
Integration of Differences,0.8336688512861304,0.854598959548866,0.08907529696512449,0.6815723629700677,0.9363544832191035
Interactional Justice Clarity,0.5178841572192768,0.5181993247170174,0.050831904165984064,0.43289321380082685,0.5765413759508198
Interest/Enjoyment Sales Self-Efficacy,0.7943792924614697,0.8267723132581561,0.17941686221600514,0.32865194364026806,0.9991697133139091
International Employee Identity,0.8347063741917701,0.8589061497971222,0.09469535341329512,0.6656086593661457,0.9250565405532647
Interpersonal Fairness Monitoring,0.5730917742498172,0.5532468695511129,0.14959999405047233,0.2761400075428374,0.7976898034270264
Intraorganizational employee navigation,0.8003718275390508,0.8046412949417686,0.05167304473268829,0.7182189774964723,0.8718880649794117
Intrinsic Career Goal,0.7477614540955555,0.8707699738204582,0.1897217315105106,0.3284169980966851,0.9308785947298733
Knowledge Stock,0.5321133923546517,0.5620750215879602,0.08112216935253282,0.3835396298284663,0.6211255318205045
Loss Orientation,0.6579636740701549,0.6493221562990471,0.06913268953442263,0.5473022047216554,0.7849025765926259
Moral Credits,0.8360426939598655,0.8104274301007207,0.11361485378083569,0.6387686693659584,1.0811918693701807
Moral Identification,0.5681507701746589,0.5425984147256862,0.16085210375127812,0.3444617193898757,0.842396478476292
Naiveté,0.1024696310807009,0.09769955338850647,0.011078939997768805,0.09073947786179756,0.11872584719526535
Organizational Support for Development,0.5246143419210486,0.5214405977928191,0.15646645313730362,0.2107149839500664,0.7803745562704275
Oscillation Orientation,0.6444384804488013,0.6169909276522141,0.07712712774612504,0.5667408991911317,0.7495836145030582
Other Focus Credits,0.5149266207845883,0.575759208845301,0.14475384874985328,0.1936916347905896,0.6109829378061585
Perceived Career Opportunity,0.5213077411458634,0.597535217272045,0.15412890318436984,0.30634489477911275,0.6600431113864323
Performance Monitoring,0.793688681374504,0.7964522014741082,0.07172423348663395,0.6818136659617189,0.8812080923202464
Personal Life Motives,0.47355199896478556,0.45743375202000996,0.07496625544769352,0.38512575497287266,0.5825871322507087
Personal Recognition by Supervisor,0.680545518859864,0.6730618178851402,0.08616009387465308,0.5685044679660952,0.8192090683724619
Personal to Family Conflict,0.7411091626407641,0.745871375931402,0.09706416721461096,0.5644231495593548,0.8673066658186811
Personal to Work Conflict,0.7504808364282762,0.7242515980687826,0.08892241152238373,0.6448409279701092,0.8949711840614196
Planning,0.5870681515742445,0.6203692778588645,0.057289531106677664,0.5064534437666118,0.6343817330972571
Procedural Fairness Monitoring,0.5684325302185211,0.5531952455109883,0.0947700223705063,0.43365554546861135,0.7340443896217691
Procedural Justice Clarity,0.41534611935254495,0.45860111936679027,0.10646539074389334,0.18176277923550682,0.5283329400780822
Productivity Motives,0.5151917749928433,0.5231716424043499,0.05683086472277703,0.44194245878349736,0.5804612237906827
