,mean,median,std,min,max
Social Exchange Relationship,0.9601730634053469,0.9633932528677148,0.009961248660975855,0.9420259444022847,0.9714386193944914
State Gratitude,0.8964909121278934,0.8991655670365806,0.03255205505934806,0.8455732018827083,0.9434754457416455
Subjective Social Class,0.9280932179374398,0.935146645050738,0.03202961013095126,0.8729600815180328,0.9891471056924792
Superficial Reaction to Supervisor,0.8606796398844588,0.8229037766162469,0.07294498651670056,0.7761908514622543,0.9638233651331843
Supervisor Enforcing Work Requirements/Flexibility,0.908375569214856,0.9080486778790497,0.019189174890260553,0.884116258909009,0.9382702146404391
Supervisor Follower Development,0.9235687008286281,0.922524043229998,0.021107604279162414,0.8862223812652723,0.9488112494463612
Supervisor Intellectual Stimulation,0.9295008045115107,0.9203121721353362,0.014762386729805723,0.9178603164435511,0.9503299249556447
Supervisor Solicitation of Voice,0.9043181876741299,0.9053975981699778,0.007445801451145045,0.8905010745949207,0.9134282167498424
Supervisor Support for Recovery,0.8397415895743005,0.8451387666030765,0.04203703454773752,0.7589087141405433,0.9111989614639004
Supervisor Team Building,0.9321151053570821,0.9385591642140563,0.013448158781293839,0.9096505192375958,0.9486571314708567
Supervisor Vision Communication,0.9231039475941621,0.9123847978215442,0.016546132901438432,0.9099457960590258,0.9476910792808209
Supervisor's Organizational Embodiment,0.9081414837370166,0.9016144248612752,0.030121469628071294,0.8590301856590048,0.9833996337581281
Supervisor-Triggered Newcomer Negative Affect,0.8895752054331832,0.8907064721843716,0.03645341300313697,0.8227184148051863,0.9582442988170969
Supervisor-Triggered Newcomer Positive Affect,0.9187161768473499,0.9161868975168199,0.0308988487888837,0.845785240968526,0.9686525365848375
Supportive Voice (Burris),0.913092830579949,0.9186686656285845,0.04485366853596803,0.8249873296389301,0.9709674851836985
Supportive Voice (Maynes),0.9358669675811623,0.9317476598871767,0.01472417825506207,0.9149645420984278,0.9590916316833477
Synchrony Preference,0.8866935715077772,0.8815723445353276,0.04464246077949345,0.8272290867643771,0.9752630433363464
Team Temporal Leadership,0.9182761888006574,0.9178305054262985,0.021095900410471467,0.8788837045964398,0.9521634953633801
Tendency to Gossip,0.9422536726209687,0.9429069883839307,0.012910320915218345,0.9244515972180164,0.9630500644885351
Time Management Credits,0.959029480510558,0.9603899886916253,0.011680244509110753,0.9378805148369234,0.9775395466993144
Uniformity/Individualization Supervisor Behaviors,0.9399959586545267,0.9457606744941527,0.020836088258714944,0.8995618504826997,0.973142739522741
Victim Identity,0.969430398350546,0.9684834204841096,0.006776158764256794,0.9616454421463319,0.9781623324211967
Void Filling Stigmas,0.9327973955749336,0.9376557237016041,0.02052716079910569,0.9063278205567353,0.9659639591558947
Volunteering,0.9439268191554369,0.9423478045286613,0.011482230216915391,0.9255696205586524,0.9686280882229611
Voracity,0.9608788228932281,0.9553663590588573,0.01313936353016051,0.9441355628138737,0.9836574794415808
Wanderlust,0.9248270022090426,0.9202981057163211,0.029450774950886403,0.885655505250057,0.9826692986053812
Work to Personal Conflict,0.9101706808217018,0.9069492160121726,0.027682602000842178,0.8618140183135927,0.9481089129083835
