,mean,median,std,min,max
Perceived Career Opportunity,0.5631644893744702,0.4602667583607366,0.2115364698850839,0.37134280620901305,0.8578839035536608
Performance Monitoring,0.19313212274387262,0.173727850773098,0.1799256259879232,0.004563307178882311,0.4393950244966862
Personal Life Motives,0.6458457836139615,0.6568103516904586,0.08443869935150586,0.48901625954290157,0.7386231115360193
Personal Recognition by Supervisor,0.29190283328419775,0.28607174748708164,0.09364305877080913,0.14071946112376726,0.4443043008289601
Personal to Family Conflict,0.3416007186112574,0.311581616450693,0.10925310890385359,0.19509121951644218,0.5692016996811184
Personal to Work Conflict,0.23734423832410015,0.2607291030821679,0.09343309751056064,0.09789408607110367,0.3734305630959734
Planning,0.4445796090183138,0.4269716193920622,0.10868919774503526,0.32114336190153225,0.585623845761347
Procedural Fairness Monitoring,0.5025583784422496,0.4953053438202488,0.07601044330734306,0.3560345930459576,0.6194993942938434
Procedural Justice Clarity,0.7799349831386458,0.7464298059305366,0.09669634390347882,0.6239969697473794,0.9474449569657971
Productivity Motives,0.645414736677219,0.6574554521636751,0.03176916474621354,0.6019085733412237,0.6768801845267585
Prohibitive Voice,0.27280696284906586,0.20437995559719896,0.18485307648428753,0.04954380341276704,0.5683107512062261
Promotive Voice,0.4184832825177092,0.37351497338547013,0.13157393165019374,0.26288822354072927,0.71466606788412
Propensity to Morally Disengage,0.11404614581405041,0.06977927175522612,0.11184932211974728,-0.014320722063419226,0.4785413553138942
Reflecting,0.7590067305916403,0.7368912820729159,0.041965138766510895,0.7223697013643712,0.8177592083376335
Relational Energy,0.42988192879578613,0.353322684997615,0.24635614004073053,0.2044124871676802,0.9947793565501553
Reputation Maintenance Concerns,0.04488567521378519,0.011537285148011495,0.05008923494681327,0.007103388428497535,0.1198432562865902
Restoration Orientation,0.2606045150443791,0.2719918311368452,0.13282679537897307,0.07392648247476798,0.5233069121974472
Self-Righteousness Stigmas,0.5227866039779615,0.5157354854404232,0.14584947276557284,0.3041534604476284,0.7208480312762324
Self-Verification Striving,0.17994312262586035,0.17256182916005358,0.1151406964151497,-0.013220394885030908,0.4582603360639515
Self/Other Centeredness Supervisor Behaviors,0.23354124998754386,0.18834781068818396,0.10931190218104284,0.15902843201972838,0.5388056511619224
Sense of Community Credits,0.5882615239104532,0.5350628643271771,0.13529992609772457,0.46853567871491364,0.8691223659039301
Shame,0.6138567748499147,0.573736134456402,0.13305136571070966,0.4791907046729672,0.8808750899973338
Skill/ability sales self-efficacy,0.12785178842918749,0.003018836364139592,0.17785414184933263,-0.015882351044023434,0.41673902595700535
