,mean,median,std,min,max
Distraction Stigmas,0.44275393709540367,0.24271569401025772,0.39490101588523824,0.05979008227586746,0.997606635093689
Distributive Fairness Monitoring,0.8261912912130356,0.9493124783039093,0.2278927519779043,0.3778173625469208,0.9973758459091187
Distributive Justice Clarity,0.9981836477915446,0.9981923699378967,0.0006066410323015292,0.9974363446235657,0.9989222288131714
Dominating Leader Behavior,0.9980889757474264,0.9980777502059937,0.0008593740114665166,0.9970421195030212,0.9991470575332642
Duty to Codes Orientation,0.7806361118952433,0.8925563395023346,0.23517724364696743,0.43340107798576355,0.988166332244873
Duty to Members Orientation,0.9799918234348297,0.993669331073761,0.03323656299193108,0.9059751629829407,0.9999233484268188
Duty to Mission Orientation,0.8500125408172607,0.9304583668708801,0.1942170710580847,0.4548732042312622,0.9994969367980957
Emphasizing Group Identity by Supervisor,0.9421546041965485,0.9823812544345856,0.09289871825414968,0.6802791953086853,0.9970621466636658
Envisioning,0.9939356446266174,0.9920456409454346,0.0030357184775285386,0.9915423393249512,0.9982189536094666
Equitable Organizational Practices,0.09709409922734266,0.00012752132897730917,0.29066306028080885,1.3466603377310093e-05,0.969082772731781
Ethical Values Credits,0.3540945115188758,0.219049334526062,0.34036289955626936,0.019141867756843567,0.97432941198349
Evangelism Stigmas,0.9803800582885742,0.9817346930503845,0.01740676351558518,0.9507836103439331,0.9992179870605469
Exclusion beliefs,0.977760374546051,0.977760374546051,0.0,0.977760374546051,0.977760374546051
Expectation Reaction to Supervisor,0.6215800022085508,0.6423019170761108,0.31273022098231185,0.1246657520532608,0.9790037274360657
Extrinsic Career Goal,0.17506663686071988,0.001730542368022725,0.36899172437168987,0.0001345782948192209,0.9992874264717102
Family Incivility,0.4753596896926562,0.4942355155944824,0.273671695989988,0.09652542322874069,0.9522509574890137
Family to Personal Conflict,0.40714965369552375,0.4079071283340454,0.3206242861866544,0.008944114670157433,0.9828433394432068
