,mean,median,std,min,max
Loss Orientation,0.7487006465231718,0.7151527306448996,0.10444442145992966,0.582051910658488,0.9675437136651747
Moral Credits,0.9411681120886003,0.9452851856518144,0.12641520592121683,0.6890468798298536,1.155594546995456
Moral Identification,0.6635167934050938,0.6684740360597126,0.14588129880734815,0.46166600014983483,0.9501054324092093
Naiveté,0.10311525796606741,0.09674343654695197,0.015459874491904444,0.08740436758863646,0.12604852277171144
Organizational Support for Development,0.5912029414080938,0.5556885609882912,0.19293385984612837,0.23352689080765124,0.9236001798877158
Oscillation Orientation,0.7366242361018186,0.7096915159288242,0.0679377271767739,0.670220241243687,0.829960951132945
Other Focus Credits,0.5560837277789827,0.6167794708300878,0.1377714657005483,0.2511697692733105,0.6394085259582576
Perceived Career Opportunity,0.542320762646655,0.6375759046482814,0.16874021140437234,0.30520775194432836,0.6841786313473553
Performance Monitoring,0.9239399913244184,0.95066909005825,0.06356105721696699,0.8217222075812219,0.9992592651350443
Personal Life Motives,0.5558903103746198,0.542901355754268,0.10013506185074227,0.42312905723444283,0.7165577948084018
Personal Recognition by Supervisor,0.7607001118595255,0.7638918330987401,0.0928848195992876,0.6413618917416082,0.922041439525928
Personal to Family Conflict,0.8558595478502011,0.8762716718133245,0.10193894822831728,0.674567806083597,0.9802189532200067
Personal to Work Conflict,0.9009772361974162,0.8867913141104442,0.06033802906414035,0.7991228731382702,1.0259298631395535
Planning,0.7504737295093293,0.7991941378464693,0.07075507602955246,0.6504222937844002,0.8018047568971185
Procedural Fairness Monitoring,0.5894401550920289,0.5805008915394472,0.1102053170827269,0.4022849371477653,0.7939102274260668
Procedural Justice Clarity,0.47794725963969686,0.5458916861702268,0.13724153770855219,0.17525130300035152,0.6131580680841577
Productivity Motives,0.5652177746270669,0.5879881401526507,0.05108157532732788,0.49445983845620334,0.6132053452723467
Prohibitive Voice,0.9006318621368885,0.96314797735148,0.17132144749589623,0.6022594988742225,1.1068586671280187
Promotive Voice,0.7665764166753444,0.8107338808781701,0.14102293797487123,0.39105110932559645,0.8904033535190194
Propensity to Morally Disengage,1.035900744391617,1.051449368876595,0.09364645932661775,0.6984398515710937,1.177950010406785
Reflecting,0.5609856387909158,0.554982522120331,0.06242655371207219,0.487707554657009,0.6402668395954074
Relational Energy,0.634380346267162,0.6617645838097606,0.19819679483445782,0.24951496028590683,0.8833291820105736
Reputation Maintenance Concerns,0.8988514904874041,0.9387684514628751,0.1583869541936967,0.5994677381770935,1.0755644046647825
Restoration Orientation,0.8362931934540497,0.8397610655040681,0.10601075647591084,0.5924301460119427,1.042220216701518
Self-Righteousness Stigmas,0.6556566806830187,0.6802634672299929,0.1376925648941792,0.45309682956853015,0.8679016046209345
Self-Verification Striving,0.9130032539678183,0.9524112187017919,0.11198790223934436,0.6417580675723901,1.0868745003056495
Self/Other Centeredness Supervisor Behaviors,0.8514609156100528,0.8883441497323874,0.08908579040972148,0.6535927625019741,0.9273715957155977
Sense of Community Credits,0.5191268657873592,0.5593307411458299,0.10941110918461178,0.3118087238551811,0.62019827978538
Shame,0.5741356101182148,0.6163216746118447,0.1472594053831415,0.2652312351547658,0.697898410695342
Skill/ability sales self-efficacy,0.952001860965432,0.9689828525367655,0.12799770697435756,0.7131391189758285,1.1030283443354973
Social Exchange Relationship,0.11227968300823508,0.11180339121880017,0.0063640939410612414,0.10201129517877558,0.12312047160038277
State Gratitude,0.9484945532472213,1.0238203000316457,0.14508101912605897,0.7156144076558768,1.11050310756412
Subjective Social Class,0.698882362688304,0.6964846783587363,0.15301671993413565,0.313480475482819,0.9295970529973511
Superficial Reaction to Supervisor,0.5029133754465939,0.5633730233288828,0.19808426965669923,0.10709425126906702,0.7025441960695069
Supervisor Enforcing Work Requirements/Flexibility,0.8083008902626694,0.8023528662795013,0.07551840396838788,0.7060135646317421,0.9075143508071156
Supervisor Follower Development,0.6790171142240514,0.6561332913913459,0.13844337128265383,0.4741131680040692,0.9110848582628611
Supervisor Intellectual Stimulation,0.7817028448907681,0.7508715340252317,0.1050531129065476,0.6712562442664949,0.9229807563805776
Supervisor Solicitation of Voice,0.8302479757160907,0.861730755501157,0.18005053839713872,0.5681532270617888,1.0219499375929182
Supervisor Support for Recovery,1.0014257755457663,1.0334970628649347,0.12865116185290318,0.6696841037332281,1.222119274171935
Supervisor Team Building,0.7322099703312757,0.7141245271238947,0.13242152231188262,0.5057783848360133,0.9023624726780703
Supervisor Vision Communication,0.7674426587618873,0.7739996890145335,0.11122912417247802,0.593253796404168,0.9299257457448141
Supervisor's Organizational Embodiment,0.6689670058607512,0.7206534914223928,0.17189070685509153,0.18844106607726813,0.9134246632173976
Supervisor-Triggered Newcomer Negative Affect,0.7962121747674192,0.8313944375446516,0.15077188280270587,0.3619598310847433,1.0158034166611705
Supervisor-Triggered Newcomer Positive Affect,0.7863085526376193,0.8476307438051566,0.1607359718027905,0.4683148385075695,0.9863341898079401
Supportive Voice (Burris),0.892768363557372,0.8645771514178433,0.20768558655688357,0.5869983257488146,1.1562761303889921
Supportive Voice (Maynes),0.7205226732287437,0.7366483510331251,0.11753264645227678,0.47104233777536286,0.8664562863799283
Synchrony Preference,0.8467020883596152,0.845856187868901,0.07052086735348223,0.7234239006325184,0.9327058205947583
Team Temporal Leadership,0.6635406911189473,0.6675450008683942,0.07649626827132497,0.5058591263190074,0.7781449877211898
Tendency to Gossip,0.40402086457677017,0.4217201795091503,0.10534602257549269,0.25406096341639023,0.5159233732885148
