,mean_focal,min_focal,max_focal,median_focal
Pessimism of organizational change,0.830092978080245,0.830092978080245,0.830092978080245,0.830092978080245
Physical fatigue,0.655998430917623,0.655998430917623,0.655998430917623,0.655998430917623
Preference for group work,0.8587198876670875,0.8587198876670875,0.8587198876670875,0.8587198876670875
Procedural justice,0.9778361299537798,0.9778361299537798,0.9778361299537798,0.9778361299537798
Prosocial identity,1.0088662282382685,1.0088662282382685,1.0088662282382685,1.0088662282382685
Prosocial motivation,0.8049809288377403,0.8049809288377403,0.8049809288377403,0.8049809288377403
Quality of group experience,1.0752054321125424,1.0752054321125424,1.0752054321125424,1.0752054321125424
Quantitative workload,1.1266136024165403,1.1266136024165403,1.1266136024165403,1.1266136024165403
Rational decision-making style,0.9138454384048571,0.9138454384048571,0.9138454384048571,0.9138454384048571
Relationship conflict,0.8406495392198636,0.8406495392198636,0.8406495392198636,0.8406495392198636
Resources,1.0364453695855762,1.0364453695855762,1.0364453695855762,1.0364453695855762
Role conflict,1.0183728912233583,1.0183728912233583,1.0183728912233583,1.0183728912233583
Rumination (negative),0.9627323332795449,0.9627323332795449,0.9627323332795449,0.9627323332795449
Self-initiated work breaks,1.0515652784614546,1.0515652784614546,1.0515652784614546,1.0515652784614546
Subjective monotony,1.126063671116837,1.126063671116837,1.126063671116837,1.126063671116837
Subjective stress,1.1476693005526886,1.1476693005526886,1.1476693005526886,1.1476693005526886
Supervisor competence,0.8210988916919058,0.8210988916919058,0.8210988916919058,0.8210988916919058
Supervisor warmth,0.831908996540275,0.831908996540275,0.831908996540275,0.831908996540275
Surface acting,1.0126313045042066,1.0126313045042066,1.0126313045042066,1.0126313045042066
Task conflict,1.1334812100649414,1.1334812100649414,1.1334812100649414,1.1334812100649414
Task interdependence,1.1314147205340765,1.1314147205340765,1.1314147205340765,1.1314147205340765
Team self-management,0.9858895070680812,0.9858895070680812,0.9858895070680812,0.9858895070680812
Team workload sharing,0.8883452013547728,0.8883452013547728,0.8883452013547728,0.8883452013547728
Time pressure,0.9168109023762165,0.9168109023762165,0.9168109023762165,0.9168109023762165
Training climate,0.9749666530041814,0.9749666530041814,0.9749666530041814,0.9749666530041814
Trust in supervisor,0.9592581251305309,0.9592581251305309,0.9592581251305309,0.9592581251305309
Unnecessary illegitimate tasks,0.6409706166058954,0.6409706166058954,0.6409706166058954,0.6409706166058954
Unreasonable illegitimate tasks,0.8983142884435481,0.8983142884435481,0.8983142884435481,0.8983142884435481
Welfare climate,0.7310926390648582,0.7310926390648582,0.7310926390648582,0.7310926390648582
Work authenticity,0.6403235277096456,0.6403235277096456,0.6403235277096456,0.6403235277096456
Work frustration,0.970700371393393,0.970700371393393,0.970700371393393,0.970700371393393
Work hypercompetitive,0.7408663902716173,0.7408663902716173,0.7408663902716173,0.7408663902716173
Work pressure,1.0252683553397246,1.0252683553397246,1.0252683553397246,1.0252683553397246
