,mean_focal,min_focal,max_focal,median_focal
Surface acting,0.8803856028304149,0.8803856028304149,0.8803856028304149,0.8803856028304149
Task conflict,0.9516445588861363,0.9516445588861363,0.9516445588861363,0.9516445588861363
Task interdependence,0.8954615174188424,0.8954615174188424,0.8954615174188424,0.8954615174188424
Team self-management,0.7645214401231389,0.7645214401231389,0.7645214401231389,0.7645214401231389
Team workload sharing,0.7630346936903475,0.7630346936903475,0.7630346936903475,0.7630346936903475
Time pressure,0.7113920356283716,0.7113920356283716,0.7113920356283716,0.7113920356283716
Training climate,0.8043440006055067,0.8043440006055067,0.8043440006055067,0.8043440006055067
Trust in supervisor,0.842612350853837,0.842612350853837,0.842612350853837,0.842612350853837
Unnecessary illegitimate tasks,0.5633662229647094,0.5633662229647094,0.5633662229647094,0.5633662229647094
Unreasonable illegitimate tasks,0.791164607811882,0.791164607811882,0.791164607811882,0.791164607811882
Welfare climate,0.606020143742719,0.606020143742719,0.606020143742719,0.606020143742719
Work authenticity,0.5157427552443306,0.5157427552443306,0.5157427552443306,0.5157427552443306
Work frustration,0.8523660543312861,0.8523660543312861,0.8523660543312861,0.8523660543312861
Work hypercompetitive,0.6993940196909632,0.6993940196909632,0.6993940196909632,0.6993940196909632
Work pressure,0.8369806295678015,0.8369806295678015,0.8369806295678015,0.8369806295678015
